09:27:53.260 [main] INFO  GenCommands - 1000 6:2:3
11:26:34.986 [commands] INFO  GenCommands - 1 4:9:6
11:26:34.990 [commands] INFO  GenCommands - 1 3:9:6
11:26:34.992 [commands] INFO  GenCommands - 1 9:1:2
11:26:34.994 [commands] INFO  GenCommands - 1 3:9:5
11:26:34.996 [commands] INFO  GenCommands - 1 1:5:4
11:26:34.999 [commands] INFO  GenCommands - 1 6:10:5
11:26:35.001 [commands] INFO  GenCommands - 1 6:9:1
11:26:35.003 [commands] INFO  GenCommands - 1 8:1:5
11:26:35.005 [commands] INFO  GenCommands - 1 9:4:4
11:26:35.007 [commands] INFO  GenCommands - 1 9:2:4
11:26:35.009 [commands] INFO  GenCommands - 1 3:2:1
11:26:35.011 [commands] INFO  GenCommands - 1 6:4:6
11:26:35.013 [commands] INFO  GenCommands - 1 2:8:5
11:26:35.015 [commands] INFO  GenCommands - 1 4:7:5
11:26:35.017 [commands] INFO  GenCommands - 1 6:4:7
11:26:35.019 [commands] INFO  GenCommands - 1 3:4:4
11:26:35.021 [commands] INFO  GenCommands - 1 6:5:5
11:26:35.023 [commands] INFO  GenCommands - 1 3:6:6
11:26:35.025 [commands] INFO  GenCommands - 1 8:9:2
11:26:35.027 [commands] INFO  GenCommands - 1 8:1:8
11:26:35.029 [commands] INFO  GenCommands - 1 4:10:2
11:26:35.031 [commands] INFO  GenCommands - 1 5:2:7
11:26:35.033 [commands] INFO  GenCommands - 1 8:4:3
11:26:35.035 [commands] INFO  GenCommands - 1000 8:9:5
11:26:36.050 [commands] INFO  GenCommands - 1000 2:10:7
11:26:37.053 [commands] INFO  GenCommands - 1000 5:6:5
11:27:46.458 [commands] INFO  GenCommands - 1000 3:5:8
11:27:47.464 [commands] INFO  GenCommands - 1000 10:5:2
11:27:48.465 [commands] INFO  GenCommands - 1000 5:2:7
11:27:49.478 [commands] INFO  GenCommands - 1000 4:1:7
11:27:50.481 [commands] INFO  GenCommands - 2000 9:5:8
11:27:52.493 [commands] INFO  GenCommands - 2000 7:9:3
11:27:54.500 [commands] INFO  GenCommands - 2000 7:3:1
11:27:56.505 [commands] INFO  GenCommands - 2000 1:9:8
11:33:45.775 [commands] INFO  GenCommands - 1000 10:3:7
11:33:46.783 [commands] INFO  GenCommands - 1000 10:4:3
11:35:05.516 [commands] INFO  GenCommands - 1000 2:6:2
11:35:06.534 [commands] INFO  GenCommands - 1000 10:5:2
11:35:07.541 [commands] INFO  GenCommands - 1000 8:2:8
11:35:08.553 [commands] INFO  GenCommands - 2000 2:9:8
11:35:10.554 [commands] INFO  GenCommands - 1 8:4:8
11:35:10.556 [commands] INFO  GenCommands - 1 5:1:8
11:35:10.559 [commands] INFO  GenCommands - 1 5:6:7
11:35:10.561 [commands] INFO  GenCommands - 1 4:10:7
11:35:10.563 [commands] INFO  GenCommands - 1 7:9:8
11:35:10.565 [commands] INFO  GenCommands - 1 1:9:2
11:35:10.567 [commands] INFO  GenCommands - 1 4:9:1
11:35:10.570 [commands] INFO  GenCommands - 1 3:7:3
11:35:10.572 [commands] INFO  GenCommands - 1 7:9:8
11:35:10.574 [commands] INFO  GenCommands - 1 10:3:4
11:35:10.577 [commands] INFO  GenCommands - 1 9:5:1
11:35:10.579 [commands] INFO  GenCommands - 1 4:1:3
11:35:10.581 [commands] INFO  GenCommands - 1 3:7:4
11:35:10.583 [commands] INFO  GenCommands - 1 2:4:2
11:35:10.586 [commands] INFO  GenCommands - 1 9:2:8
11:35:10.588 [commands] INFO  GenCommands - 1 10:3:8
11:35:10.590 [commands] INFO  GenCommands - 1 8:3:6
11:35:10.592 [commands] INFO  GenCommands - 1 5:4:1
11:35:10.594 [commands] INFO  GenCommands - 1 1:3:7
11:35:10.596 [commands] INFO  GenCommands - 1 3:4:6
11:35:10.599 [commands] INFO  GenCommands - 1 4:9:8
11:35:10.601 [commands] INFO  GenCommands - 1 3:4:8
11:35:10.603 [commands] INFO  GenCommands - 1 5:8:1
11:35:10.605 [commands] INFO  GenCommands - 1 2:1:5
11:35:10.607 [commands] INFO  GenCommands - 1 9:6:3
11:35:10.610 [commands] INFO  GenCommands - 1 10:1:2
11:35:10.612 [commands] INFO  GenCommands - 1 1:3:2
11:35:10.614 [commands] INFO  GenCommands - 1 9:2:6
11:35:10.616 [commands] INFO  GenCommands - 1 5:3:7
11:35:10.618 [commands] INFO  GenCommands - 1 6:4:5
11:35:10.620 [commands] INFO  GenCommands - 1 3:8:2
11:35:10.622 [commands] INFO  GenCommands - 1 5:7:1
11:35:10.624 [commands] INFO  GenCommands - 1 3:4:8
11:35:10.626 [commands] INFO  GenCommands - 1 3:1:7
11:35:10.628 [commands] INFO  GenCommands - 1 2:4:6
11:35:10.630 [commands] INFO  GenCommands - 1 6:7:2
11:35:10.633 [commands] INFO  GenCommands - 1 10:3:7
11:35:10.635 [commands] INFO  GenCommands - 1 1:7:1
11:35:10.637 [commands] INFO  GenCommands - 1 7:4:1
11:35:10.639 [commands] INFO  GenCommands - 1 7:6:8
11:35:10.641 [commands] INFO  GenCommands - 1 1:10:8
11:35:10.643 [commands] INFO  GenCommands - 1 8:10:2
11:35:10.645 [commands] INFO  GenCommands - 1 1:3:6
11:35:10.647 [commands] INFO  GenCommands - 1 10:6:3
11:35:10.649 [commands] INFO  GenCommands - 1 7:10:2
11:35:10.651 [commands] INFO  GenCommands - 1 8:3:8
11:35:10.653 [commands] INFO  GenCommands - 1 10:2:1
11:35:10.656 [commands] INFO  GenCommands - 1 4:7:8
11:35:10.658 [commands] INFO  GenCommands - 1 1:9:2
11:35:10.660 [commands] INFO  GenCommands - 1 8:10:1
11:35:10.662 [commands] INFO  GenCommands - 1 5:8:3
11:35:10.665 [commands] INFO  GenCommands - 1 10:3:3
11:35:10.668 [commands] INFO  GenCommands - 1 6:1:3
11:35:10.672 [commands] INFO  GenCommands - 1 5:10:1
11:35:10.675 [commands] INFO  GenCommands - 1 1:4:6
11:35:10.677 [commands] INFO  GenCommands - 1 9:1:4
11:35:10.679 [commands] INFO  GenCommands - 1 2:4:1
11:35:10.681 [commands] INFO  GenCommands - 1 3:1:7
11:35:10.684 [commands] INFO  GenCommands - 1 8:2:2
11:35:10.686 [commands] INFO  GenCommands - 1 9:5:7
11:35:10.688 [commands] INFO  GenCommands - 1 2:9:3
11:35:10.690 [commands] INFO  GenCommands - 1 8:6:8
11:35:10.692 [commands] INFO  GenCommands - 1 4:9:3
11:35:10.694 [commands] INFO  GenCommands - 1 9:6:8
11:35:10.696 [commands] INFO  GenCommands - 1 3:2:1
11:35:10.698 [commands] INFO  GenCommands - 1 6:4:6
11:35:10.700 [commands] INFO  GenCommands - 1 10:1:1
11:35:10.702 [commands] INFO  GenCommands - 1 1:3:6
11:35:10.704 [commands] INFO  GenCommands - 1 9:10:1
11:35:10.706 [commands] INFO  GenCommands - 1 1:4:7
11:35:10.708 [commands] INFO  GenCommands - 1 9:10:3
11:35:10.710 [commands] INFO  GenCommands - 1 4:8:3
11:35:10.712 [commands] INFO  GenCommands - 1 9:3:4
11:35:10.715 [commands] INFO  GenCommands - 1 5:3:3
11:35:10.717 [commands] INFO  GenCommands - 1 3:8:5
11:35:10.720 [commands] INFO  GenCommands - 1 1:4:8
11:35:10.722 [commands] INFO  GenCommands - 1 5:3:6
11:35:10.725 [commands] INFO  GenCommands - 1 4:8:7
11:35:10.728 [commands] INFO  GenCommands - 1 10:9:1
11:35:10.731 [commands] INFO  GenCommands - 1 8:5:2
11:35:10.734 [commands] INFO  GenCommands - 1 8:6:6
11:35:10.736 [commands] INFO  GenCommands - 1 4:9:4
11:35:10.739 [commands] INFO  GenCommands - 1 10:1:3
11:35:10.743 [commands] INFO  GenCommands - 1 7:4:7
11:35:10.745 [commands] INFO  GenCommands - 1 3:7:4
11:35:10.747 [commands] INFO  GenCommands - 1 2:8:2
11:35:10.749 [commands] INFO  GenCommands - 1 8:3:7
11:35:10.752 [commands] INFO  GenCommands - 1 1:8:7
11:35:10.754 [commands] INFO  GenCommands - 1 8:4:2
11:35:10.757 [commands] INFO  GenCommands - 1 5:7:3
11:35:10.759 [commands] INFO  GenCommands - 1 2:6:1
11:35:10.762 [commands] INFO  GenCommands - 1 10:4:2
11:35:10.765 [commands] INFO  GenCommands - 1 2:6:5
11:35:10.768 [commands] INFO  GenCommands - 1 1:7:8
11:35:10.772 [commands] INFO  GenCommands - 1 3:6:5
11:35:10.775 [commands] INFO  GenCommands - 1 9:7:7
11:35:10.777 [commands] INFO  GenCommands - 1 2:9:7
11:35:10.779 [commands] INFO  GenCommands - 1 1:4:2
11:35:10.781 [commands] INFO  GenCommands - 1 8:10:5
11:35:10.784 [commands] INFO  GenCommands - 1 3:9:8
11:35:10.787 [commands] INFO  GenCommands - 1 9:4:2
11:35:10.789 [commands] INFO  GenCommands - 1 2:3:8
11:35:10.792 [commands] INFO  GenCommands - 1 2:8:2
11:35:10.794 [commands] INFO  GenCommands - 1 4:3:2
11:35:10.797 [commands] INFO  GenCommands - 1000 10:2:8
11:35:11.805 [commands] INFO  GenCommands - 1000 6:3:1
11:35:47.470 [commands] INFO  GenCommands - 1000 6:10:6
11:35:48.487 [commands] INFO  GenCommands - 1000 10:1:6
11:35:49.489 [commands] INFO  GenCommands - 2000 4:2:4
11:36:16.963 [commands] INFO  GenCommands - 1000 2:1:8
11:36:17.980 [commands] INFO  GenCommands - 1000 7:4:6
11:36:18.994 [commands] INFO  GenCommands - 1000 4:9:3
11:48:22.211 [commands] INFO  GenCommands - 1000 2:5:8
11:48:23.227 [commands] INFO  GenCommands - 1000 10:3:3
11:48:24.240 [commands] INFO  GenCommands - 1000 5:9:4
11:48:25.254 [commands] INFO  GenCommands - 1000 10:5:6
11:48:26.269 [commands] INFO  GenCommands - 1000 8:4:4
11:48:27.283 [commands] INFO  GenCommands - 2000 4:5:4
11:48:29.298 [commands] INFO  GenCommands - 2000 8:2:8
11:48:31.302 [commands] INFO  GenCommands - 2000 6:4:3
11:48:33.319 [commands] INFO  GenCommands - 2000 5:10:8
11:48:35.327 [commands] INFO  GenCommands - 2000 2:8:5
11:48:40.255 [commands] INFO  GenCommands - 1000 8:10:8
11:48:41.264 [commands] INFO  GenCommands - 1000 6:8:5
11:48:42.277 [commands] INFO  GenCommands - 1000 1:8:5
11:48:43.284 [commands] INFO  GenCommands - 1000 9:1:8
11:48:44.298 [commands] INFO  GenCommands - 1000 3:7:4
11:48:45.309 [commands] INFO  GenCommands - 1000 2:10:2
11:48:46.312 [commands] INFO  GenCommands - 2000 8:4:1
11:48:48.319 [commands] INFO  GenCommands - 2000 7:2:7
11:56:58.455 [commands] INFO  GenCommands - 1000 8:2:8
11:56:59.468 [commands] INFO  GenCommands - 1000 7:9:6
11:57:00.480 [commands] INFO  GenCommands - 1000 5:2:8
11:57:01.494 [commands] INFO  GenCommands - 1000 6:1:8
11:57:10.438 [commands] INFO  GenCommands - 2000 2:4:6
11:57:12.453 [commands] INFO  GenCommands - 2000 1:8:8
11:57:14.464 [commands] INFO  GenCommands - 2000 2:5:3
12:03:06.300 [commands] INFO  GenCommands - 1000 6:9:5
12:03:07.307 [commands] INFO  GenCommands - 1000 7:10:8
12:03:08.311 [commands] INFO  GenCommands - 1000 8:2:6
12:03:09.314 [commands] INFO  GenCommands - 1000 2:9:8
12:03:10.326 [commands] INFO  GenCommands - 1000 3:6:3
12:03:11.328 [commands] INFO  GenCommands - 1000 3:4:1
12:03:12.331 [commands] INFO  GenCommands - 1000 3:5:1
12:03:13.336 [commands] INFO  GenCommands - 1000 4:9:8
12:03:14.341 [commands] INFO  GenCommands - 1000 5:10:4
12:03:15.342 [commands] INFO  GenCommands - 1000 5:9:7
12:03:16.343 [commands] INFO  GenCommands - 1000 4:2:1
12:03:17.356 [commands] INFO  GenCommands - 1000 7:5:2
12:03:18.363 [commands] INFO  GenCommands - 1000 1:6:1
12:03:19.372 [commands] INFO  GenCommands - 1000 7:10:4
12:03:20.377 [commands] INFO  GenCommands - 1000 6:3:8
12:03:21.378 [commands] INFO  GenCommands - 1000 5:6:5
12:03:23.647 [commands] INFO  GenCommands - 1000 8:1:5
12:03:24.659 [commands] INFO  GenCommands - 1000 7:3:3
12:03:25.673 [commands] INFO  GenCommands - 1000 5:7:3
12:03:26.687 [commands] INFO  GenCommands - 1000 1:4:1
12:03:27.700 [commands] INFO  GenCommands - 1000 5:10:7
12:03:28.714 [commands] INFO  GenCommands - 1000 10:1:4
12:03:29.720 [commands] INFO  GenCommands - 1000 10:3:6
12:03:30.730 [commands] INFO  GenCommands - 1000 9:8:8
12:03:31.745 [commands] INFO  GenCommands - 2000 6:8:7
12:03:33.755 [commands] INFO  GenCommands - 2000 9:8:2
12:03:35.758 [commands] INFO  GenCommands - 1000 7:4:1
12:03:36.772 [commands] INFO  GenCommands - 1000 3:5:2
12:03:37.775 [commands] INFO  GenCommands - 1000 8:3:3
12:03:38.785 [commands] INFO  GenCommands - 1000 7:10:2
12:03:39.796 [commands] INFO  GenCommands - 1000 8:9:4
12:03:40.801 [commands] INFO  GenCommands - 1000 6:1:1
12:03:41.801 [commands] INFO  GenCommands - 1000 10:9:5
12:03:42.803 [commands] INFO  GenCommands - 1000 8:6:8
12:03:43.818 [commands] INFO  GenCommands - 1000 5:4:7
12:04:29.288 [commands] INFO  GenCommands - 1000 9:5:8
12:04:30.294 [commands] INFO  GenCommands - 1000 4:1:1
12:04:31.295 [commands] INFO  GenCommands - 1000 3:2:4
12:04:32.306 [commands] INFO  GenCommands - 2000 7:6:4
12:04:34.321 [commands] INFO  GenCommands - 2000 8:2:8
12:04:36.325 [commands] INFO  GenCommands - 2000 9:2:5
12:04:38.332 [commands] INFO  GenCommands - 2000 9:5:4
12:05:33.136 [commands] INFO  GenCommands - 1000 4:7:2
12:05:34.153 [commands] INFO  GenCommands - 1000 10:1:5
12:05:35.164 [commands] INFO  GenCommands - 1000 4:8:2
12:05:36.179 [commands] INFO  GenCommands - 1000 7:9:8
12:05:37.180 [commands] INFO  GenCommands - 1000 1:10:4
12:05:38.183 [commands] INFO  GenCommands - 10 5:9:6
12:05:38.199 [commands] INFO  GenCommands - 10 9:4:8
12:05:38.215 [commands] INFO  GenCommands - 10 3:4:4
12:05:38.231 [commands] INFO  GenCommands - 10 3:8:7
12:05:38.247 [commands] INFO  GenCommands - 10 2:8:4
12:05:38.263 [commands] INFO  GenCommands - 10 8:2:2
12:05:38.279 [commands] INFO  GenCommands - 10 9:6:1
12:05:38.295 [commands] INFO  GenCommands - 10 4:5:3
12:05:38.311 [commands] INFO  GenCommands - 10 10:2:7
12:05:38.327 [commands] INFO  GenCommands - 10 5:9:4
12:05:38.343 [commands] INFO  GenCommands - 10 10:3:4
12:05:38.359 [commands] INFO  GenCommands - 10 2:10:2
12:05:38.375 [commands] INFO  GenCommands - 10 9:3:7
12:05:38.390 [commands] INFO  GenCommands - 10 9:8:1
12:05:38.405 [commands] INFO  GenCommands - 10 7:2:8
12:05:38.421 [commands] INFO  GenCommands - 10 3:1:6
12:05:38.436 [commands] INFO  GenCommands - 10 8:4:8
12:05:38.452 [commands] INFO  GenCommands - 10 10:9:8
12:05:38.467 [commands] INFO  GenCommands - 10 1:3:1
12:05:38.483 [commands] INFO  GenCommands - 10 4:1:3
12:05:38.499 [commands] INFO  GenCommands - 10 6:1:3
12:05:38.515 [commands] INFO  GenCommands - 10 1:5:3
12:05:38.531 [commands] INFO  GenCommands - 10 9:8:3
12:05:38.547 [commands] INFO  GenCommands - 10 6:10:8
12:05:38.563 [commands] INFO  GenCommands - 10 2:8:1
12:05:38.579 [commands] INFO  GenCommands - 10 8:10:3
12:05:38.594 [commands] INFO  GenCommands - 10 9:3:5
12:05:38.609 [commands] INFO  GenCommands - 10 10:4:1
12:05:38.625 [commands] INFO  GenCommands - 10 2:5:1
12:05:38.641 [commands] INFO  GenCommands - 10 7:2:5
12:05:38.656 [commands] INFO  GenCommands - 10 8:3:6
12:05:38.672 [commands] INFO  GenCommands - 10 8:7:4
12:05:38.687 [commands] INFO  GenCommands - 10 7:8:1
12:05:38.703 [commands] INFO  GenCommands - 10 2:3:2
12:05:38.719 [commands] INFO  GenCommands - 10 6:1:3
12:05:38.735 [commands] INFO  GenCommands - 10 9:3:8
12:05:38.751 [commands] INFO  GenCommands - 10 4:9:3
12:05:38.767 [commands] INFO  GenCommands - 10 7:8:3
12:05:38.783 [commands] INFO  GenCommands - 10 8:6:6
12:05:38.799 [commands] INFO  GenCommands - 10 6:8:2
12:05:38.815 [commands] INFO  GenCommands - 10 2:6:2
12:05:38.831 [commands] INFO  GenCommands - 10 9:7:7
12:05:38.847 [commands] INFO  GenCommands - 10 2:9:5
12:05:38.863 [commands] INFO  GenCommands - 10 8:5:2
12:05:38.879 [commands] INFO  GenCommands - 10 10:7:8
12:05:38.895 [commands] INFO  GenCommands - 10 6:10:8
12:05:38.911 [commands] INFO  GenCommands - 10 7:3:4
12:05:38.927 [commands] INFO  GenCommands - 10 3:6:2
12:05:38.943 [commands] INFO  GenCommands - 10 3:1:5
12:05:38.959 [commands] INFO  GenCommands - 10 1:9:8
12:05:38.975 [commands] INFO  GenCommands - 10 9:4:5
12:05:38.992 [commands] INFO  GenCommands - 10 2:6:6
12:05:39.008 [commands] INFO  GenCommands - 10 10:2:1
12:05:39.024 [commands] INFO  GenCommands - 10 6:4:2
12:05:39.040 [commands] INFO  GenCommands - 10 6:3:6
12:05:39.056 [commands] INFO  GenCommands - 10 5:6:5
12:05:39.072 [commands] INFO  GenCommands - 10 9:4:2
12:05:39.088 [commands] INFO  GenCommands - 10 6:8:3
12:05:39.104 [commands] INFO  GenCommands - 10 7:3:8
12:05:39.120 [commands] INFO  GenCommands - 10 5:1:2
12:05:39.136 [commands] INFO  GenCommands - 10 10:1:4
12:05:39.152 [commands] INFO  GenCommands - 10 8:4:8
12:05:39.167 [commands] INFO  GenCommands - 10 7:4:7
12:05:39.182 [commands] INFO  GenCommands - 10 6:5:6
12:05:39.198 [commands] INFO  GenCommands - 10 9:2:4
12:05:39.213 [commands] INFO  GenCommands - 10 9:3:7
12:05:39.228 [commands] INFO  GenCommands - 10 5:1:3
12:05:39.244 [commands] INFO  GenCommands - 10 10:6:6
12:05:39.260 [commands] INFO  GenCommands - 10 4:3:4
12:05:39.276 [commands] INFO  GenCommands - 10 5:9:2
12:05:39.292 [commands] INFO  GenCommands - 10 3:4:6
12:05:39.308 [commands] INFO  GenCommands - 10 1:2:5
12:05:39.324 [commands] INFO  GenCommands - 10 1:3:6
12:05:39.340 [commands] INFO  GenCommands - 10 8:3:5
12:05:39.356 [commands] INFO  GenCommands - 10 5:4:4
12:05:39.371 [commands] INFO  GenCommands - 10 5:9:4
12:05:39.387 [commands] INFO  GenCommands - 10 9:5:8
12:05:39.402 [commands] INFO  GenCommands - 10 3:6:1
12:05:39.418 [commands] INFO  GenCommands - 10 6:3:5
12:05:39.434 [commands] INFO  GenCommands - 10 7:10:2
12:05:39.450 [commands] INFO  GenCommands - 10 7:3:6
12:05:39.466 [commands] INFO  GenCommands - 10 3:2:5
12:05:39.482 [commands] INFO  GenCommands - 10 6:7:3
12:05:39.498 [commands] INFO  GenCommands - 10 9:2:4
12:05:39.514 [commands] INFO  GenCommands - 10 9:3:6
12:05:39.529 [commands] INFO  GenCommands - 10 3:2:4
12:05:39.544 [commands] INFO  GenCommands - 10 9:4:2
12:05:39.560 [commands] INFO  GenCommands - 10 1:9:7
12:05:39.576 [commands] INFO  GenCommands - 10 4:8:5
12:05:39.592 [commands] INFO  GenCommands - 10 8:10:8
12:05:39.608 [commands] INFO  GenCommands - 10 1:2:7
12:05:39.623 [commands] INFO  GenCommands - 10 10:6:2
12:05:39.639 [commands] INFO  GenCommands - 10 5:1:4
12:05:39.654 [commands] INFO  GenCommands - 10 3:8:5
12:05:39.669 [commands] INFO  GenCommands - 10 1:7:5
12:05:39.685 [commands] INFO  GenCommands - 10 2:8:4
12:05:39.700 [commands] INFO  GenCommands - 10 7:2:3
12:05:39.716 [commands] INFO  GenCommands - 10 2:9:8
12:05:39.731 [commands] INFO  GenCommands - 10 1:4:6
12:05:39.746 [commands] INFO  GenCommands - 10 2:5:2
12:05:39.762 [commands] INFO  GenCommands - 10 7:2:7
12:05:39.778 [commands] INFO  GenCommands - 10 4:2:8
12:05:39.794 [commands] INFO  GenCommands - 10 8:1:8
12:05:39.810 [commands] INFO  GenCommands - 10 1:6:4
12:05:39.826 [commands] INFO  GenCommands - 10 1:9:6
12:05:39.842 [commands] INFO  GenCommands - 10 3:6:4
12:05:39.858 [commands] INFO  GenCommands - 10 5:4:2
12:05:39.874 [commands] INFO  GenCommands - 10 10:7:4
12:05:39.889 [commands] INFO  GenCommands - 10 1:3:7
12:05:39.904 [commands] INFO  GenCommands - 10 2:4:1
12:05:39.920 [commands] INFO  GenCommands - 10 9:2:7
12:05:39.936 [commands] INFO  GenCommands - 10 5:9:8
12:05:39.952 [commands] INFO  GenCommands - 10 7:3:8
12:05:39.967 [commands] INFO  GenCommands - 10 10:3:6
12:05:39.983 [commands] INFO  GenCommands - 10 3:8:1
12:05:39.998 [commands] INFO  GenCommands - 10 2:9:1
12:05:40.014 [commands] INFO  GenCommands - 10 2:7:3
12:05:40.030 [commands] INFO  GenCommands - 10 7:6:3
12:05:40.046 [commands] INFO  GenCommands - 10 1:9:2
12:05:40.062 [commands] INFO  GenCommands - 10 7:2:1
12:05:40.078 [commands] INFO  GenCommands - 10 6:4:3
12:05:40.095 [commands] INFO  GenCommands - 10 5:2:6
12:05:40.111 [commands] INFO  GenCommands - 10 1:8:7
12:05:40.127 [commands] INFO  GenCommands - 10 6:9:4
12:05:40.143 [commands] INFO  GenCommands - 10 9:7:6
12:05:40.159 [commands] INFO  GenCommands - 10 2:10:2
12:05:40.175 [commands] INFO  GenCommands - 10 3:5:1
12:05:40.191 [commands] INFO  GenCommands - 10 9:8:6
12:05:40.207 [commands] INFO  GenCommands - 10 9:6:1
12:05:40.223 [commands] INFO  GenCommands - 10 6:4:4
12:05:40.239 [commands] INFO  GenCommands - 10 2:5:8
12:05:40.255 [commands] INFO  GenCommands - 10 2:4:1
12:05:40.271 [commands] INFO  GenCommands - 10 10:1:8
12:05:40.286 [commands] INFO  GenCommands - 10 8:9:4
12:05:40.301 [commands] INFO  GenCommands - 10 4:7:6
12:05:40.317 [commands] INFO  GenCommands - 10 4:3:8
12:05:40.333 [commands] INFO  GenCommands - 10 1:9:8
12:05:40.349 [commands] INFO  GenCommands - 10 5:6:3
12:05:40.365 [commands] INFO  GenCommands - 10 4:7:1
12:05:40.381 [commands] INFO  GenCommands - 10 5:6:6
12:05:40.397 [commands] INFO  GenCommands - 10 10:9:4
12:05:40.413 [commands] INFO  GenCommands - 10 3:9:3
12:05:40.429 [commands] INFO  GenCommands - 10 2:9:4
12:05:40.445 [commands] INFO  GenCommands - 10 10:4:4
12:05:40.460 [commands] INFO  GenCommands - 10 7:6:3
12:05:40.475 [commands] INFO  GenCommands - 10 2:7:5
12:05:40.491 [commands] INFO  GenCommands - 10 6:5:8
12:05:40.507 [commands] INFO  GenCommands - 10 5:6:7
12:05:40.523 [commands] INFO  GenCommands - 10 7:5:1
12:05:40.539 [commands] INFO  GenCommands - 10 5:8:1
12:05:40.555 [commands] INFO  GenCommands - 10 7:1:1
12:05:40.571 [commands] INFO  GenCommands - 10 3:1:3
12:05:40.587 [commands] INFO  GenCommands - 10 9:2:4
12:05:40.603 [commands] INFO  GenCommands - 10 7:2:1
12:05:40.619 [commands] INFO  GenCommands - 10 6:7:6
12:05:40.635 [commands] INFO  GenCommands - 10 1:4:3
12:05:40.651 [commands] INFO  GenCommands - 10 3:1:2
12:05:40.667 [commands] INFO  GenCommands - 10 5:10:7
12:05:40.683 [commands] INFO  GenCommands - 10 10:2:4
12:05:40.699 [commands] INFO  GenCommands - 10 7:10:5
12:05:40.715 [commands] INFO  GenCommands - 10 6:1:7
12:05:40.731 [commands] INFO  GenCommands - 10 1:9:3
12:05:40.746 [commands] INFO  GenCommands - 10 4:10:4
12:05:40.761 [commands] INFO  GenCommands - 10 7:9:1
12:05:40.777 [commands] INFO  GenCommands - 10 8:7:3
12:05:40.793 [commands] INFO  GenCommands - 10 10:6:2
12:05:40.809 [commands] INFO  GenCommands - 10 8:7:3
12:05:40.825 [commands] INFO  GenCommands - 10 8:6:3
12:05:40.841 [commands] INFO  GenCommands - 10 2:3:7
12:05:40.857 [commands] INFO  GenCommands - 10 4:9:6
12:05:40.872 [commands] INFO  GenCommands - 10 3:5:5
12:05:40.887 [commands] INFO  GenCommands - 10 9:5:3
12:05:40.903 [commands] INFO  GenCommands - 10 8:4:8
12:05:40.919 [commands] INFO  GenCommands - 10 5:10:5
12:05:40.935 [commands] INFO  GenCommands - 10 1:10:2
12:05:40.950 [commands] INFO  GenCommands - 10 3:5:6
12:05:40.965 [commands] INFO  GenCommands - 10 10:1:5
12:05:40.981 [commands] INFO  GenCommands - 10 7:9:7
12:05:40.997 [commands] INFO  GenCommands - 10 9:2:4
12:05:41.013 [commands] INFO  GenCommands - 10 2:3:3
